artTitle,artDate,artTime,artUrl,artPoster,artCat,commentNum,push,boo,sentence
[問卦]今際之國是不是輸在山崎賢人?,2021/10/12,10:26:23,https://www.ptt.cc/bbs/Gossiping/M.1634034385.A.192.html,syearth,Gossiping,19,6,3,"請問一下


一樣是生存遊戲的劇情

魷魚遊戲知名度就是大勝今際之國


想了又想

今際之國是不是輸在 山崎賢人?
"
[問卦]只有我覺得魷魚女主角比今際之國正嗎,2021/10/12,10:50:35,https://www.ptt.cc/bbs/Gossiping/M.1634035837.A.6A5.html,ll6a,Gossiping,27,15,2,"魷魚遊戲女主角
https://i.imgur.com/CEn7Eq9.jpg
今際之國女主角
https://i.imgur.com/UrEfqwR.jpg
看很多人說今際之國女主角正很多

我實在無法苟同

魷魚遊戲女主角塑膠味淡太多了吧

感覺就蠻清新的啊

難道只有我覺得魷魚女主角比較正？



0.0..

"
[問卦]魷魚遊戲贏的過鬼滅嗎?,2021/10/12,11:02:52,https://www.ptt.cc/bbs/Gossiping/M.1634036574.A.B9C.html,z2973457,Gossiping,50,9,0,"如題
魷魚遊戲在那跟今國比不太公平
韓國本來就擅長拍戲劇
而日本擅長的是動畫

兩邊都拿強項出來比的話
鬼滅當年造成的旋風還是比魷魚遊戲強很多吧
還是魷魚遊戲只敢找日劇出來比?

-
Sent from JPTT on my Samsung SM-G9880.
"
[問卦]欸！魷魚遊戲第一集裡的老人太可愛了吧,2021/10/12,12:43:45,https://www.ptt.cc/bbs/Gossiping/M.1634042629.A.5F5.html,sanxiao,Gossiping,28,1,20,"吳一男 為什麼你要策劃這種遊戲！

為什麼要裝成老人痴呆還詐死！！

吳一男是你害死所有人 你死有餘辜！！！
-
Sent from JPTT on my iPhone
"
Re:[問卦]說真的，為何台灣不拍類似魷魚遊戲的劇？,2021/10/12,12:55:40,https://www.ptt.cc/bbs/Gossiping/M.1634043342.A.A7A.html,k1400,Gossiping,2,1,0,"https://youtu.be/94R69qfzyR0
https://i.imgur.com/Ugyuzl1.png
https://i.imgur.com/HysqdjA.png
https://i.imgur.com/QzRziX1.png
https://i.imgur.com/yO5PZjx.png
我跟你保證最近天之嬌女會致敬魷魚遊戲
我跟你保證最近天之嬌女會致敬魷魚遊戲
我跟你保證最近天之嬌女會致敬魷魚遊戲

¯\_(ツ)_/¯
"
[問卦]在中國舉辦魷魚遊戲幾次才會被禁止,2021/10/12,13:10:58,https://www.ptt.cc/bbs/Gossiping/M.1634044260.A.283.html,atp3306,Gossiping,3,3,0,"中國地大人多
想要舉辦幾次就幾次
財富不均的情況下
肯定有有錢人會投資這樣東西
請問
以中國的水平
會怎麼搞魷魚遊戲
在舉辦第幾次才會被禁止呢
有沒有八卦
"
[問卦]文在寅是不是八卦鄉民心中最佳領導人?,2021/10/12,15:39:46,https://www.ptt.cc/bbs/Gossiping/M.1634053188.A.6FB.html,proprome,Gossiping,26,7,2,"南韓總統文在寅


論外交

對中國 美國 採取三角形外交戰略

對兩大國都討好 謀取中間利益

不會嗆中國 也不會利用中國賣芒果乾




論防疫

買了一堆疫苗 BNT 莫德那應有盡有

累計才死2600人以內 (總人口5100萬)

還同時兼顧經濟  例如三星第3季營收創新高

未來會繼新加坡 成為下一個與病毒共存的國家




論打房

從2018年就開始施行屯房稅

首爾房價只有微漲五成

從今年開始還興建6萬戶社會住宅 最長可住30年



論文化軟實力

在他任內 歌手有BTS、影視有魷魚遊戲

紅遍國際

連日本都能以追上




文在寅的施政方向

怎麼看都符合八卦板主流風向

是不是八卦板鄉民心中最完美的領導人??


"
[問卦]韓劇日劇哪個強？,2021/10/12,19:25:54,https://www.ptt.cc/bbs/Gossiping/M.1634066756.A.8A7.html,SamShik,Gossiping,114,37,9,"先講不管那些歐美（其實只有指美國）的強勢文化強姦

我的感覺是，目前的韓劇完全屌打日劇

不要說拿韓日劇跟台陸劇比，因為根本是不同層次

台劇的偶有佳作，頂多能去跟中/泰劇的下三濫劇比。
日劇光靠他們的內容精緻度，真的沒看過會有比台劇爛的，韓劇沒那麼精緻，但光靠場
佈或原創發想也贏台劇。

講完了，台劇就是爛，了不起靠國情市場比較敢拍同志片，其他沒了。不要再另闢什麼
歐美劇陸泰劇的戰場。

魷魚遊戲會強是因為行銷成功，很多人在那邊二刷三刷五刷，才會覺得劇情不合理、主
角人設不合理，屁話一大堆。日劇咧？這一兩年有哪部好看日劇？你看這幾年的日劇會
二刷以上嗎？不會嘛！

所以到底為什麼韓劇強過日劇？行銷、內容、選角？

魷魚遊戲可以讓一個20幾歲的模特兒畫黑眼圈、眼袋出演，日劇還在那邊全妝尷尬演出
。

到底韓劇跟日劇誰比較強？ 反正都比台劇陸劇港劇強（港劇甚至是上世紀產物了）

Sent from
BePTT
on my Sony XQ-BC72
"
[問卦]鏈鋸人的瑪奇瑪會怎麼參賽魷魚遊戲,2021/10/12,21:02:22,https://www.ptt.cc/bbs/Gossiping/M.1634072544.A.6E3.html,intrepid123,Gossiping,5,3,0,"安安安

魷魚遊戲 號稱生存遊戲
要過六關
還要欺騙最好的的朋友


如果是 鏈鋸人的瑪奇瑪
可以順利破關嗎


有沒有八卦
我很好奇
☺  ☺  ☺
"
[問卦]看到韓美女硬了，算瓦嗎？☺,2021/10/12,23:36:30,https://www.ptt.cc/bbs/Gossiping/M.1634081792.A.2A7.html,Superxixai,Gossiping,27,14,3,"韓美女51歲，
在魷魚遊戲中瘋瘋癲癲的，
又喜歡各種性暗示。
如果你各位看韓美女看到硬了，
這樣是不是算瓦？☺
有沒有相關的八卦？


七瀬、卒業おめでとう！！
https://imgur.com/JJimfwv
https://imgur.com/OrK5mcP
https://imgur.com/z1iX3IW
https://imgur.com/u9N5ey3
https://imgur.com/JHpbvEW"
[新聞]《魷魚遊戲》全球觀看數破1億！成Netflix,2021/10/13,03:34:53,https://www.ptt.cc/bbs/Gossiping/M.1634096095.A.6C9.html,doepe,Gossiping,554,246,42,"1.媒體來源:
SETN

2.記者署名:
廖俐惠

3.完整新聞標題:
《魷魚遊戲》全球觀看數破1億！成Netflix史上最夯

4.完整新聞內文:
韓劇《魷魚遊戲》在全球造成現象級轟動，不但讓劇中默默無名的小咖，變成家喻戶曉的
明星，主要演員還登上了美國知名節目吉米脫口秀，可見其爆紅程度。如今，Netflix也
宣布，《魷魚遊戲》的全球播放量突破1.1億，成為Netflix有史以來，全球觀看數最高的
戲劇。

模特兒鄭浩妍第一部戲劇就是《魷魚遊戲》，沒想到卻讓她在全球爆紅，IG追蹤不斷在短
短幾天就超越了宋慧喬、李聖經等人，登上韓國女演員追蹤數最高的寶座，甚至還成為了
LV全球大使，堪稱現今最火女星。此外，其他演員的人氣也跟著水漲船高，像是飾演帥警
察的魏嘏雋，原本也只是韓劇中的綠葉角色，如今也成為人人都知道的演員，身價絕對不
如以往。

另外，《魷魚遊戲》中的韓國傳統遊戲、甜點，也都傳遍全世界，市面上也越來越多以《
魷魚遊戲》來做噱頭，推廣椪糖的廣告文宣，可見其威力。

《魷魚遊戲》在全球爆紅，Netflix官方推特也宣布，《魷魚遊戲》的全球播放量超過1.1
億，是Netflix有史以來全球觀看數最高的戲劇，相當驚人。

《魷魚遊戲》帶起了生存遊戲風潮，據韓國媒體報導，韓國Kakao娛樂公司在12日宣布，
將舉辦生存競賽節目《生存男女:分裂的世界》，總獎金1億韓元，目前正在召集參賽者當
中，只要年滿19歲以上，透過電子郵件就可報名，該節目從11月開始拍攝，今年年底將在
Kakao TV上播出。該消息曝光後，網友也紛紛直呼，難道這是真人版的《魷魚遊戲》。

5.完整新聞連結 (或短網址):
https://pse.is/3jrqqa
6.備註:


"
Re:[新聞]《魷魚遊戲》全球觀看數破1億！成Netflix,2021/10/13,03:39:55,https://www.ptt.cc/bbs/Gossiping/M.1634096399.A.839.html,xvited945,Gossiping,72,31,3,"最近魷魚遊戲文底下都一堆日劇迷在崩潰
看了就覺得可憐
韓劇早就不把日劇當對手
而是跟歐美劇一拼高下了
只有日劇迷還在那邊自我安慰日劇最高

西方論壇根本沒什麼討論日劇的聲量
皇民日本迷是打了高端去不了日本在哭？
-
Sent from JPTT on my iPhone
"
[問卦]魷魚遊戲很多人看對Netflix有什麼好處？,2021/10/13,03:44:35,https://www.ptt.cc/bbs/Gossiping/M.1634096677.A.C0F.html,wang111283,Gossiping,36,8,2,"魷魚遊戲全球觀看突破1億次

不都收完月租費了

最好大家都訂閱但不看 伺服器負擔還小一點

影集流量高應該還要分成給製作方吧？

拍出熱片下次跟製作商簽約可能還要加價

觀看高對網飛有啥用？
"
Re:[新聞]《魷魚遊戲》全球觀看數破1億！成Netflix,2021/10/13,03:48:05,https://www.ptt.cc/bbs/Gossiping/M.1634096887.A.076.html,bbob,Gossiping,20,9,2,"魷魚遊戲有別於日/台劇最大的點就是

人物刻畫的比較真實

再來最讓我欽佩的是

就算不合理的劇情造成的不是反效果

而是大家瘋狂的討論

什麼老人拔河不就穩死或是男一怎麼可能拿了錢一年都不花

還有結尾大家幹幹叫為什麼不去美國找女兒

不是啊

如果劇情安排都按照你想的那就沒有爆點了啊

事實證明就是成功了

不然有哪一部短篇日劇或台劇屌打魷魚遊戲的？
"
[問卦]台劇怎不找Netflix投資？,2021/10/13,04:03:04,https://www.ptt.cc/bbs/Gossiping/M.1634097788.A.4EC.html,ray90910,Gossiping,247,88,18,"之前看完魷魚遊戲
看了網路才知道他們是Netflix 投資拍攝
那我看台劇常常說沒錢拍大戲
都只能拿政府補助或是募資很克難

那麼
台劇去找Netflix 尋求投資不就好了嗎？
我看Netflix 自己拍的片也沒有很要求
台劇水準應該輕鬆能拿到贊助吧？
有沒有這方面的八卦？
-
Sent from JPTT on my iPhone
"
Re:[問卦]魷魚遊戲/今際之國/賭博默示錄/詐欺遊戲,2021/10/13,04:15:48,https://www.ptt.cc/bbs/Gossiping/M.1634098550.A.F35.html,Avengers,Gossiping,4,3,0,"昨天第一次看詐欺遊戲

雖然情節內容還不錯，女主角也頗正

但是重覆的慢動作和人物定格特寫、誇張的肢體動作

看了真的覺得很過時

如果這種拍法拿來拍今際之國或是魷魚遊戲，應該會被罵翻吧






"
[問卦]台灣哪個導演有辦法導魷魚遊戲?,2021/10/13,04:24:23,https://www.ptt.cc/bbs/Gossiping/M.1634099066.A.73D.html,williammini,Gossiping,25,6,2,"魷魚遊戲 真的很挑戰導演的能力

尤其初期有四百多個人登場 要怎麼安排 視覺上要怎麼營造 很考驗導演的能力

像一二三木頭人那段就拍的真好


不知道台灣有哪個導演有辦法導魷魚遊戲?

像曹瑞原的斯卡羅，就被看出他無法完全的導這麼大格局的戲
"
[問卦]為何沒有章魚遊戲?,2021/10/13,05:21:36,https://www.ptt.cc/bbs/Gossiping/M.1634102498.A.4D3.html,Beethoven,Gossiping,19,6,7,"阿NO 蜜納桑 空匿跡挖

魷魚遊戲,
最近由南韓夯到全世界,
但其實韓國人比較常生吃章魚,
為何沒有章魚遊戲?
同理,
同為軟體動物界的各路小夥伴,
透抽
小管
花枝
軟絲
是不是也應該要有自己的遊戲才對?
有掛?"
[問卦]魷魚遊戲超越屍戰朝鮮，有天理嗎？,2021/10/13,06:26:56,https://www.ptt.cc/bbs/Gossiping/M.1634106420.A.B19.html,wrt,Gossiping,25,13,4,"魷魚遊戲變成Netflix最賣座
我自己覺得
屍戰朝鮮s1有9.5分
屍戰朝鮮s2只剩下8分
魷魚遊戲大概只有6分
今季之國大概有7分

不過怎麼算收視都不該超越屍戰s1呀
是因為屍戰朝鮮太多人不敢看嗎
所以收視才沒辦法超越

可惜呀
以後繼續爛片逐良片當道
"
Re:[問卦]魷魚遊戲超越屍戰朝鮮，有天理嗎？,2021/10/13,06:34:00,https://www.ptt.cc/bbs/Gossiping/M.1634106842.A.A6F.html,justin81828,Gossiping,7,3,0,"看你的定義啊，

自古以來人氣賣座的東西，

本來質量或總評就不一定是最好，

而是受眾大量客群的反應比例，

鬼滅絕對不是我最愛的動畫，

連前十都排不進去，

人家就是賣到爆，

賣到世紀紀錄了，

你也沒輒，

就跟一堆垃圾藝人，

本質很垃圾但一樣可以紅一樣，

人氣就是捉摸不定的東西。

Sent from
BePTT
on my OPPO CPH1917
"
[問卦]肥宅遊戲,2021/10/13,06:35:26,https://www.ptt.cc/bbs/Gossiping/M.1634106930.A.CA8.html,stradadelsol,Gossiping,8,2,1,"如題

現在魷魚遊戲正夯

台灣肥宅辣麼多

來拍個肥宅遊戲油妹油搞頭？

把失格肥宅淘汰

留下最頂的肥宅

這樣的劇情很勵志吧

從底層最被歧視的肥宅

到成為最後的贏家肥宅

肥宅game辣麼多 應該可以拍成長壽劇吧

油姆咪油叭呱？

O)e(O”?
-
Sent from JPTT on my iPhone
"
Re:[新聞]《魷魚遊戲》全球觀看數破1億！成Net,2021/10/13,07:52:37,https://www.ptt.cc/bbs/Gossiping/M.1634111559.A.6EC.html,ntubomber,Gossiping,239,68,13,"看到底下一堆腦殘覺青在酸

才1億

你們也先看看Netflix 使用人數吧…

根據2020統計Netflix 用戶數量2億

但因為疫情紅利結束之後

用戶數量可能小於2億

等於說只要有用Netflix

就有50%以上的機率看過魷魚遊戲

這很猛了吧

我是沒聽說過哪部日劇台劇

會讓我的英國室友跟我推薦啦

覺青別再自慰了好嗎？

有夠可憐

Sent from
BePTT
on my iPhone SE (2nd Gen)
"
Re:[新聞]《魷魚遊戲》全球觀看數破1億！成Netflix,2021/10/13,08:37:18,https://www.ptt.cc/bbs/Gossiping/M.1634114241.A.128.html,rich22084,Gossiping,68,15,6,"幾天觀察下來
反魷魚的論點大概如下

。抄襲作品
。劇看太少才覺得這好看
。無腦作，沒深度
。靠廣告洗出來的
。還不都是跟風

可是
像哈利波特劇情簡單、用字淺白
幾乎是全球最紅的小說
倒是沒什麼看到批評哈利波特的

所以我覺得反魷魚的人
大概都是拿別的論述來掩蓋自己眼紅韓國影視>日本的事實
或是掩蓋自己的反韓情緒
"
[問卦]魷魚遊戲不是標榜公平嗎？,2021/10/13,08:59:37,https://www.ptt.cc/bbs/Gossiping/M.1634115579.A.6F5.html,Townshend,Gossiping,203,86,14,"魷魚遊戲創辦人標榜創造一個公平競爭的世界 所以才創辦魷魚遊戲

可是看看遊戲內容

切餅干遊戲大家都切難度不同的餅干

跳玻璃前面幾號根本自殺

根本也是一個運氣至上的世界

跟我們的轉蛋出身社會有哪裡不一樣?
"
Re:[問卦]魷魚遊戲不是標榜公平嗎？,2021/10/13,09:09:50,https://www.ptt.cc/bbs/Gossiping/M.1634116192.A.5C8.html,zeolas,Gossiping,5,3,0,"這部劇不就是告訴我們有錢人喇巴嘴隨便講都有人信嗎
就算是電視劇裡的假有錢人講的還有觀眾相信就是最屌的地方

-
Sent from JPTT on my iPhone
"
Re:[新聞]《魷魚遊戲》全球觀看數破1億！成Netflix,2021/10/13,09:31:07,https://www.ptt.cc/bbs/Gossiping/M.1634117470.A.5EB.html,ggian123,Gossiping,13,4,0,"幹 再說一次 幹
我對魷魚遊戲沒意見 但你這部類比哈利波特？？？
Respect you Know?

媽的整篇文到底把哈利波特講的好像很廢一樣
到底有沒有看過哈利波特啊
是不是就是平常什麼東森電影台
播個什麼阿茲卡班的逃犯就當做自己看過了啊
滾去看書好不好啊 先有書才有電影好嗎
電影是給那種靜不下心看書的人看的：）

我相信板上特！粉都知道我在說什麼
拿魷魚遊戲比哈利波特=懶覺比雞腿

好歹那個權力遊戲比差不多 啊不然就摩登家庭
可撥
"
[問卦]罪夢者現在再被NETFLEX重推可能再翻紅嗎?,2021/10/13,09:58:11,https://www.ptt.cc/bbs/Gossiping/M.1634119093.A.F5D.html,JUNOCARE,Gossiping,25,13,4,"如題

全世界因為魷魚遊戲的關係

開始非常重視亞洲影視

像NETFLEX之前也有在台灣出資拍了一部叫罪夢者的原創影集

但因為全世界之前對台灣影視不太熟

所以這部片就被埋沒

如果罪夢者趁這波魷魚遊戲熱潮

再重新上市

並且由NETFLEX重金宣傳

台灣拍的罪夢者是不是就能搭這波魷魚遊戲熱潮

變得讓全世界都看得見台灣???

有沒有相關八卦



"
